Date,Time,salesforceName,siteName,energySource,Real Consumption (kWh),TalonRef,Heure Ouverture,Heure Fermeture,Ouverture dim,Margin
2023-06-18,01:00:00,CS528,CHAVILLE,ELECTRICITY,65,45,4,22,Journée,12
2023-06-18,02:00:00,CS528,CHAVILLE,ELECTRICITY,62,45,4,22,Journée,12
2023-06-18,03:00:00,CS528,CHAVILLE,ELECTRICITY,60,45,4,22,Journée,12
2023-06-18,04:00:00,CS528,CHAVILLE,ELECTRICITY,60,45,4,22,Journée,12
2023-06-18,05:00:00,CS528,CHAVILLE,ELECTRICITY,60,45,4,22,Journée,12
2023-06-18,06:00:00,CS528,CHAVILLE,ELECTRICITY,61,45,4,22,Journée,12
2023-06-18,07:00:00,CS528,CHAVILLE,ELECTRICITY,86,45,4,22,Journée,12
2023-06-18,08:00:00,CS528,CHAVILLE,ELECTRICITY,86,45,4,22,Journée,12
2023-06-18,09:00:00,CS528,CHAVILLE,ELECTRICITY,86,45,4,22,Journée,12
2023-06-18,10:00:00,CS528,CHAVILLE,ELECTRICITY,98,45,4,22,Journée,12
2023-06-18,11:00:00,CS528,CHAVILLE,ELECTRICITY,93,45,4,22,Journée,12
2023-06-18,12:00:00,CS528,CHAVILLE,ELECTRICITY,98,45,4,22,Journée,12
2023-06-18,13:00:00,CS528,CHAVILLE,ELECTRICITY,94,45,4,22,Journée,12
2023-06-18,14:00:00,CS528,CHAVILLE,ELECTRICITY,86,45,4,22,Journée,12
2023-06-18,15:00:00,CS528,CHAVILLE,ELECTRICITY,83,45,4,22,Journée,12
2023-06-18,16:00:00,CS528,CHAVILLE,ELECTRICITY,83,45,4,22,Journée,12
2023-06-18,17:00:00,CS528,CHAVILLE,ELECTRICITY,83,45,4,22,Journée,12
2023-06-18,18:00:00,CS528,CHAVILLE,ELECTRICITY,79,45,4,22,Journée,12
2023-06-18,19:00:00,CS528,CHAVILLE,ELECTRICITY,82,45,4,22,Journée,12
2023-06-18,20:00:00,CS528,CHAVILLE,ELECTRICITY,78,45,4,22,Journée,12
2023-06-18,21:00:00,CS528,CHAVILLE,ELECTRICITY,77,45,4,22,Journée,12
2023-06-18,22:00:00,CS528,CHAVILLE,ELECTRICITY,74,45,4,22,Journée,12
2023-06-18,23:00:00,CS528,CHAVILLE,ELECTRICITY,61,45,4,22,Journée,12
2023-06-19,00:00:00,CS528,CHAVILLE,ELECTRICITY,68,45,4,22,Journée,12
2023-06-19,01:00:00,CS528,CHAVILLE,ELECTRICITY,68,45,4,22,Journée,12
2023-06-19,02:00:00,CS528,CHAVILLE,ELECTRICITY,64,45,4,22,Journée,12
2023-06-19,03:00:00,CS528,CHAVILLE,ELECTRICITY,63,45,4,22,Journée,12
2023-06-19,04:00:00,CS528,CHAVILLE,ELECTRICITY,62,45,4,22,Journée,12
2023-06-19,05:00:00,CS528,CHAVILLE,ELECTRICITY,63,45,4,22,Journée,12
2023-06-19,06:00:00,CS528,CHAVILLE,ELECTRICITY,81,45,4,22,Journée,12
2023-06-19,07:00:00,CS528,CHAVILLE,ELECTRICITY,90,45,4,22,Journée,12
2023-06-19,08:00:00,CS528,CHAVILLE,ELECTRICITY,88,45,4,22,Journée,12
2023-06-19,09:00:00,CS528,CHAVILLE,ELECTRICITY,89,45,4,22,Journée,12
2023-06-19,10:00:00,CS528,CHAVILLE,ELECTRICITY,101,45,4,22,Journée,12
2023-06-19,11:00:00,CS528,CHAVILLE,ELECTRICITY,97,45,4,22,Journée,12
2023-06-19,12:00:00,CS528,CHAVILLE,ELECTRICITY,92,45,4,22,Journée,12
2023-06-19,13:00:00,CS528,CHAVILLE,ELECTRICITY,94,45,4,22,Journée,12
2023-06-19,14:00:00,CS528,CHAVILLE,ELECTRICITY,89,45,4,22,Journée,12
2023-06-19,15:00:00,CS528,CHAVILLE,ELECTRICITY,86,45,4,22,Journée,12
2023-06-19,16:00:00,CS528,CHAVILLE,ELECTRICITY,85,45,4,22,Journée,12
2023-06-19,17:00:00,CS528,CHAVILLE,ELECTRICITY,86,45,4,22,Journée,12
2023-06-19,18:00:00,CS528,CHAVILLE,ELECTRICITY,88,45,4,22,Journée,12
2023-06-19,19:00:00,CS528,CHAVILLE,ELECTRICITY,90,45,4,22,Journée,12
2023-06-19,20:00:00,CS528,CHAVILLE,ELECTRICITY,87,45,4,22,Journée,12
2023-06-19,21:00:00,CS528,CHAVILLE,ELECTRICITY,82,45,4,22,Journée,12
2023-06-19,22:00:00,CS528,CHAVILLE,ELECTRICITY,76,45,4,22,Journée,12
2023-06-19,23:00:00,CS528,CHAVILLE,ELECTRICITY,63,45,4,22,Journée,12
2023-06-20,00:00:00,CS528,CHAVILLE,ELECTRICITY,62,45,4,22,Journée,12
2023-06-20,01:00:00,CS528,CHAVILLE,ELECTRICITY,66,45,4,22,Journée,12
2023-06-20,02:00:00,CS528,CHAVILLE,ELECTRICITY,63,45,4,22,Journée,12
2023-06-20,03:00:00,CS528,CHAVILLE,ELECTRICITY,63,45,4,22,Journée,12
2023-06-20,04:00:00,CS528,CHAVILLE,ELECTRICITY,62,45,4,22,Journée,12
2023-06-20,05:00:00,CS528,CHAVILLE,ELECTRICITY,65,45,4,22,Journée,12
2023-06-20,06:00:00,CS528,CHAVILLE,ELECTRICITY,76,45,4,22,Journée,12
2023-06-20,07:00:00,CS528,CHAVILLE,ELECTRICITY,91,45,4,22,Journée,12
2023-06-20,08:00:00,CS528,CHAVILLE,ELECTRICITY,88,45,4,22,Journée,12
2023-06-20,09:00:00,CS528,CHAVILLE,ELECTRICITY,85,45,4,22,Journée,12
2023-06-20,10:00:00,CS528,CHAVILLE,ELECTRICITY,98,45,4,22,Journée,12
2023-06-20,11:00:00,CS528,CHAVILLE,ELECTRICITY,98,45,4,22,Journée,12
2023-06-20,12:00:00,CS528,CHAVILLE,ELECTRICITY,102,45,4,22,Journée,12
2023-06-20,13:00:00,CS528,CHAVILLE,ELECTRICITY,96,45,4,22,Journée,12
2023-06-20,14:00:00,CS528,CHAVILLE,ELECTRICITY,92,45,4,22,Journée,12
2023-06-20,15:00:00,CS528,CHAVILLE,ELECTRICITY,98,45,4,22,Journée,12
2023-06-20,16:00:00,CS528,CHAVILLE,ELECTRICITY,98,45,4,22,Journée,12
2023-06-20,17:00:00,CS528,CHAVILLE,ELECTRICITY,99,45,4,22,Journée,12
2023-06-20,18:00:00,CS528,CHAVILLE,ELECTRICITY,93,45,4,22,Journée,12
2023-06-20,19:00:00,CS528,CHAVILLE,ELECTRICITY,100,45,4,22,Journée,12
2023-06-20,20:00:00,CS528,CHAVILLE,ELECTRICITY,96,45,4,22,Journée,12
2023-06-20,21:00:00,CS528,CHAVILLE,ELECTRICITY,90,45,4,22,Journée,12
2023-06-20,22:00:00,CS528,CHAVILLE,ELECTRICITY,86,45,4,22,Journée,12
2023-06-20,23:00:00,CS528,CHAVILLE,ELECTRICITY,70,45,4,22,Journée,12
2023-06-21,00:00:00,CS528,CHAVILLE,ELECTRICITY,64,45,4,22,Journée,12
2023-06-21,01:00:00,CS528,CHAVILLE,ELECTRICITY,72,45,4,22,Journée,12
2023-06-21,02:00:00,CS528,CHAVILLE,ELECTRICITY,71,45,4,22,Journée,12
2023-06-21,03:00:00,CS528,CHAVILLE,ELECTRICITY,68,45,4,22,Journée,12
2023-06-21,04:00:00,CS528,CHAVILLE,ELECTRICITY,68,45,4,22,Journée,12
2023-06-21,05:00:00,CS528,CHAVILLE,ELECTRICITY,72,45,4,22,Journée,12
2023-06-21,06:00:00,CS528,CHAVILLE,ELECTRICITY,80,45,4,22,Journée,12
2023-06-21,07:00:00,CS528,CHAVILLE,ELECTRICITY,100,45,4,22,Journée,12
2023-06-21,08:00:00,CS528,CHAVILLE,ELECTRICITY,97,45,4,22,Journée,12
2023-06-21,09:00:00,CS528,CHAVILLE,ELECTRICITY,100,45,4,22,Journée,12
2023-06-21,10:00:00,CS528,CHAVILLE,ELECTRICITY,115,45,4,22,Journée,12
2023-06-21,11:00:00,CS528,CHAVILLE,ELECTRICITY,110,45,4,22,Journée,12
2023-06-21,12:00:00,CS528,CHAVILLE,ELECTRICITY,112,45,4,22,Journée,12
2023-06-21,13:00:00,CS528,CHAVILLE,ELECTRICITY,108,45,4,22,Journée,12
2023-06-21,14:00:00,CS528,CHAVILLE,ELECTRICITY,106,45,4,22,Journée,12
2023-06-21,15:00:00,CS528,CHAVILLE,ELECTRICITY,104,45,4,22,Journée,12
2023-06-21,16:00:00,CS528,CHAVILLE,ELECTRICITY,101,45,4,22,Journée,12
2023-06-21,17:00:00,CS528,CHAVILLE,ELECTRICITY,99,45,4,22,Journée,12
2023-06-21,18:00:00,CS528,CHAVILLE,ELECTRICITY,93,45,4,22,Journée,12
2023-06-21,19:00:00,CS528,CHAVILLE,ELECTRICITY,100,45,4,22,Journée,12
2023-06-21,20:00:00,CS528,CHAVILLE,ELECTRICITY,97,45,4,22,Journée,12
2023-06-21,21:00:00,CS528,CHAVILLE,ELECTRICITY,90,45,4,22,Journée,12
2023-06-21,22:00:00,CS528,CHAVILLE,ELECTRICITY,86,45,4,22,Journée,12
2023-06-21,23:00:00,CS528,CHAVILLE,ELECTRICITY,72,45,4,22,Journée,12
2023-06-22,00:00:00,CS528,CHAVILLE,ELECTRICITY,65,45,4,22,Journée,12
2023-06-22,01:00:00,CS528,CHAVILLE,ELECTRICITY,74,45,4,22,Journée,12
2023-06-22,02:00:00,CS528,CHAVILLE,ELECTRICITY,72,45,4,22,Journée,12
2023-06-22,03:00:00,CS528,CHAVILLE,ELECTRICITY,70,45,4,22,Journée,12
2023-06-22,04:00:00,CS528,CHAVILLE,ELECTRICITY,70,45,4,22,Journée,12
2023-06-22,05:00:00,CS528,CHAVILLE,ELECTRICITY,73,45,4,22,Journée,12
2023-06-22,06:00:00,CS528,CHAVILLE,ELECTRICITY,81,45,4,22,Journée,12
2023-06-22,07:00:00,CS528,CHAVILLE,ELECTRICITY,100,45,4,22,Journée,12
2023-06-22,08:00:00,CS528,CHAVILLE,ELECTRICITY,95,45,4,22,Journée,12
2023-06-22,09:00:00,CS528,CHAVILLE,ELECTRICITY,95,45,4,22,Journée,12
2023-06-22,10:00:00,CS528,CHAVILLE,ELECTRICITY,103,45,4,22,Journée,12
2023-06-22,11:00:00,CS528,CHAVILLE,ELECTRICITY,106,45,4,22,Journée,12
2023-06-22,12:00:00,CS528,CHAVILLE,ELECTRICITY,109,45,4,22,Journée,12
2023-06-22,13:00:00,CS528,CHAVILLE,ELECTRICITY,108,45,4,22,Journée,12
2023-06-22,14:00:00,CS528,CHAVILLE,ELECTRICITY,102,45,4,22,Journée,12
2023-06-22,15:00:00,CS528,CHAVILLE,ELECTRICITY,98,45,4,22,Journée,12
2023-06-22,16:00:00,CS528,CHAVILLE,ELECTRICITY,96,45,4,22,Journée,12
2023-06-22,17:00:00,CS528,CHAVILLE,ELECTRICITY,97,45,4,22,Journée,12
2023-06-22,18:00:00,CS528,CHAVILLE,ELECTRICITY,94,45,4,22,Journée,12
2023-06-22,19:00:00,CS528,CHAVILLE,ELECTRICITY,98,45,4,22,Journée,12
2023-06-22,20:00:00,CS528,CHAVILLE,ELECTRICITY,94,45,4,22,Journée,12
2023-06-22,21:00:00,CS528,CHAVILLE,ELECTRICITY,86,45,4,22,Journée,12
2023-06-22,22:00:00,CS528,CHAVILLE,ELECTRICITY,83,45,4,22,Journée,12
2023-06-22,23:00:00,CS528,CHAVILLE,ELECTRICITY,70,45,4,22,Journée,12
2023-06-23,00:00:00,CS528,CHAVILLE,ELECTRICITY,63,45,4,22,Journée,12
2023-06-23,01:00:00,CS528,CHAVILLE,ELECTRICITY,73,45,4,22,Journée,12
2023-06-23,02:00:00,CS528,CHAVILLE,ELECTRICITY,71,45,4,22,Journée,12
2023-06-23,03:00:00,CS528,CHAVILLE,ELECTRICITY,70,45,4,22,Journée,12
2023-06-23,04:00:00,CS528,CHAVILLE,ELECTRICITY,68,45,4,22,Journée,12
2023-06-23,05:00:00,CS528,CHAVILLE,ELECTRICITY,71,45,4,22,Journée,12
2023-06-23,06:00:00,CS528,CHAVILLE,ELECTRICITY,84,45,4,22,Journée,12
2023-06-23,07:00:00,CS528,CHAVILLE,ELECTRICITY,102,45,4,22,Journée,12
2023-06-23,08:00:00,CS528,CHAVILLE,ELECTRICITY,99,45,4,22,Journée,12
2023-06-23,09:00:00,CS528,CHAVILLE,ELECTRICITY,96,45,4,22,Journée,12
2023-06-23,10:00:00,CS528,CHAVILLE,ELECTRICITY,107,45,4,22,Journée,12
2023-06-23,11:00:00,CS528,CHAVILLE,ELECTRICITY,105,45,4,22,Journée,12
2023-06-23,12:00:00,CS528,CHAVILLE,ELECTRICITY,109,45,4,22,Journée,12
2023-06-23,13:00:00,CS528,CHAVILLE,ELECTRICITY,108,45,4,22,Journée,12
2023-06-23,14:00:00,CS528,CHAVILLE,ELECTRICITY,102,45,4,22,Journée,12
2023-06-23,15:00:00,CS528,CHAVILLE,ELECTRICITY,98,45,4,22,Journée,12
2023-06-23,16:00:00,CS528,CHAVILLE,ELECTRICITY,98,45,4,22,Journée,12
2023-06-23,17:00:00,CS528,CHAVILLE,ELECTRICITY,99,45,4,22,Journée,12
2023-06-23,18:00:00,CS528,CHAVILLE,ELECTRICITY,90,45,4,22,Journée,12
2023-06-23,19:00:00,CS528,CHAVILLE,ELECTRICITY,100,45,4,22,Journée,12
2023-06-23,20:00:00,CS528,CHAVILLE,ELECTRICITY,95,45,4,22,Journée,12
2023-06-23,21:00:00,CS528,CHAVILLE,ELECTRICITY,87,45,4,22,Journée,12
2023-06-23,22:00:00,CS528,CHAVILLE,ELECTRICITY,82,45,4,22,Journée,12
2023-06-23,23:00:00,CS528,CHAVILLE,ELECTRICITY,71,45,4,22,Journée,12
2023-06-24,00:00:00,CS528,CHAVILLE,ELECTRICITY,62,45,4,22,Journée,12
2023-06-24,01:00:00,CS528,CHAVILLE,ELECTRICITY,73,45,4,22,Journée,12
2023-06-24,02:00:00,CS528,CHAVILLE,ELECTRICITY,70,45,4,22,Journée,12
2023-06-24,03:00:00,CS528,CHAVILLE,ELECTRICITY,68,45,4,22,Journée,12
2023-06-24,04:00:00,CS528,CHAVILLE,ELECTRICITY,68,45,4,22,Journée,12
2023-06-24,05:00:00,CS528,CHAVILLE,ELECTRICITY,72,45,4,22,Journée,12
2023-06-24,06:00:00,CS528,CHAVILLE,ELECTRICITY,81,45,4,22,Journée,12
2023-06-24,07:00:00,CS528,CHAVILLE,ELECTRICITY,96,45,4,22,Journée,12
2023-06-24,08:00:00,CS528,CHAVILLE,ELECTRICITY,97,45,4,22,Journée,12
2023-06-24,09:00:00,CS528,CHAVILLE,ELECTRICITY,96,45,4,22,Journée,12
2023-06-24,10:00:00,CS528,CHAVILLE,ELECTRICITY,107,45,4,22,Journée,12
2023-06-24,11:00:00,CS528,CHAVILLE,ELECTRICITY,104,45,4,22,Journée,12
2023-06-24,12:00:00,CS528,CHAVILLE,ELECTRICITY,110,45,4,22,Journée,12
2023-06-24,13:00:00,CS528,CHAVILLE,ELECTRICITY,108,45,4,22,Journée,12
2023-06-24,14:00:00,CS528,CHAVILLE,ELECTRICITY,102,45,4,22,Journée,12
2023-06-24,15:00:00,CS528,CHAVILLE,ELECTRICITY,100,45,4,22,Journée,12
2023-06-24,16:00:00,CS528,CHAVILLE,ELECTRICITY,100,45,4,22,Journée,12
2023-06-24,17:00:00,CS528,CHAVILLE,ELECTRICITY,100,45,4,22,Journée,12
2023-06-24,18:00:00,CS528,CHAVILLE,ELECTRICITY,95,45,4,22,Journée,12
2023-06-24,19:00:00,CS528,CHAVILLE,ELECTRICITY,106,45,4,22,Journée,12
2023-06-24,20:00:00,CS528,CHAVILLE,ELECTRICITY,99,45,4,22,Journée,12
2023-06-24,21:00:00,CS528,CHAVILLE,ELECTRICITY,92,45,4,22,Journée,12
2023-06-24,22:00:00,CS528,CHAVILLE,ELECTRICITY,87,45,4,22,Journée,12
2023-06-24,23:00:00,CS528,CHAVILLE,ELECTRICITY,72,45,4,22,Journée,12
2023-06-25,00:00:00,CS528,CHAVILLE,ELECTRICITY,63,45,4,22,Journée,12
2023-06-25,01:00:00,CS528,CHAVILLE,ELECTRICITY,72,45,4,22,Journée,12
2023-06-25,02:00:00,CS528,CHAVILLE,ELECTRICITY,70,45,4,22,Journée,12
2023-06-25,03:00:00,CS528,CHAVILLE,ELECTRICITY,67,45,4,22,Journée,12
2023-06-25,04:00:00,CS528,CHAVILLE,ELECTRICITY,68,45,4,22,Journée,12
2023-06-25,05:00:00,CS528,CHAVILLE,ELECTRICITY,68,45,4,22,Journée,12
2023-06-25,06:00:00,CS528,CHAVILLE,ELECTRICITY,74,45,4,22,Journée,12
2023-06-25,07:00:00,CS528,CHAVILLE,ELECTRICITY,96,45,4,22,Journée,12
2023-06-25,08:00:00,CS528,CHAVILLE,ELECTRICITY,94,45,4,22,Journée,12
2023-06-25,09:00:00,CS528,CHAVILLE,ELECTRICITY,95,45,4,22,Journée,12
2023-06-25,10:00:00,CS528,CHAVILLE,ELECTRICITY,106,45,4,22,Journée,12
2023-06-25,11:00:00,CS528,CHAVILLE,ELECTRICITY,102,45,4,22,Journée,12
2023-06-25,12:00:00,CS528,CHAVILLE,ELECTRICITY,105,45,4,22,Journée,12
2023-06-25,13:00:00,CS528,CHAVILLE,ELECTRICITY,92,45,4,22,Journée,12
2023-06-25,14:00:00,CS528,CHAVILLE,ELECTRICITY,88,45,4,22,Journée,12
2023-06-25,15:00:00,CS528,CHAVILLE,ELECTRICITY,86,45,4,22,Journée,12
2023-06-25,16:00:00,CS528,CHAVILLE,ELECTRICITY,86,45,4,22,Journée,12
2023-06-25,17:00:00,CS528,CHAVILLE,ELECTRICITY,86,45,4,22,Journée,12
2023-06-25,18:00:00,CS528,CHAVILLE,ELECTRICITY,84,45,4,22,Journée,12
2023-06-25,19:00:00,CS528,CHAVILLE,ELECTRICITY,88,45,4,22,Journée,12
2023-06-25,20:00:00,CS528,CHAVILLE,ELECTRICITY,83,45,4,22,Journée,12
2023-06-25,21:00:00,CS528,CHAVILLE,ELECTRICITY,81,45,4,22,Journée,12
2023-06-25,22:00:00,CS528,CHAVILLE,ELECTRICITY,77,45,4,22,Journée,12
2023-06-25,23:00:00,CS528,CHAVILLE,ELECTRICITY,64,45,4,22,Journée,12
2023-06-18,00:00:00,CS625,AIX EST,ELECTRICITY,122,80,4,22,Matin,15
2023-06-18,01:00:00,CS625,AIX EST,ELECTRICITY,122,80,4,22,Matin,15
2023-06-18,02:00:00,CS625,AIX EST,ELECTRICITY,126,80,4,22,Matin,15
2023-06-18,03:00:00,CS625,AIX EST,ELECTRICITY,124,80,4,22,Matin,15
2023-06-18,04:00:00,CS625,AIX EST,ELECTRICITY,122,80,4,22,Matin,15
2023-06-18,05:00:00,CS625,AIX EST,ELECTRICITY,118,80,4,22,Matin,15
2023-06-18,06:00:00,CS625,AIX EST,ELECTRICITY,143,80,4,22,Matin,15
2023-06-18,07:00:00,CS625,AIX EST,ELECTRICITY,183,80,4,22,Matin,15
2023-06-18,08:00:00,CS625,AIX EST,ELECTRICITY,181,80,4,22,Matin,15
2023-06-18,09:00:00,CS625,AIX EST,ELECTRICITY,186,80,4,22,Matin,15
2023-06-18,10:00:00,CS625,AIX EST,ELECTRICITY,193,80,4,22,Matin,15
2023-06-18,11:00:00,CS625,AIX EST,ELECTRICITY,192,80,4,22,Matin,15
2023-06-18,12:00:00,CS625,AIX EST,ELECTRICITY,199,80,4,22,Matin,15
2023-06-18,13:00:00,CS625,AIX EST,ELECTRICITY,185,80,4,22,Matin,15
2023-06-18,14:00:00,CS625,AIX EST,ELECTRICITY,210,80,4,22,Matin,15
2023-06-18,15:00:00,CS625,AIX EST,ELECTRICITY,207,80,4,22,Matin,15
2023-06-18,16:00:00,CS625,AIX EST,ELECTRICITY,199,80,4,22,Matin,15
2023-06-18,17:00:00,CS625,AIX EST,ELECTRICITY,198,80,4,22,Matin,15
2023-06-18,18:00:00,CS625,AIX EST,ELECTRICITY,198,80,4,22,Matin,15
2023-06-18,19:00:00,CS625,AIX EST,ELECTRICITY,188,80,4,22,Matin,15
2023-06-18,20:00:00,CS625,AIX EST,ELECTRICITY,191,80,4,22,Matin,15
2023-06-18,21:00:00,CS625,AIX EST,ELECTRICITY,200,80,4,22,Matin,15
2023-06-18,22:00:00,CS625,AIX EST,ELECTRICITY,138,80,4,22,Matin,15
2023-06-18,23:00:00,CS625,AIX EST,ELECTRICITY,120,80,4,22,Matin,15
2023-06-19,00:00:00,CS625,AIX EST,ELECTRICITY,125,80,4,22,Matin,15
2023-06-19,01:00:00,CS625,AIX EST,ELECTRICITY,123,80,4,22,Matin,15
2023-06-19,02:00:00,CS625,AIX EST,ELECTRICITY,131,80,4,22,Matin,15
2023-06-19,03:00:00,CS625,AIX EST,ELECTRICITY,123,80,4,22,Matin,15
2023-06-19,04:00:00,CS625,AIX EST,ELECTRICITY,120,80,4,22,Matin,15
2023-06-19,05:00:00,CS625,AIX EST,ELECTRICITY,125,80,4,22,Matin,15
2023-06-19,06:00:00,CS625,AIX EST,ELECTRICITY,219,80,4,22,Matin,15
2023-06-19,07:00:00,CS625,AIX EST,ELECTRICITY,215,80,4,22,Matin,15
2023-06-19,08:00:00,CS625,AIX EST,ELECTRICITY,218,80,4,22,Matin,15
2023-06-19,09:00:00,CS625,AIX EST,ELECTRICITY,235,80,4,22,Matin,15
2023-06-19,10:00:00,CS625,AIX EST,ELECTRICITY,232,80,4,22,Matin,15
2023-06-19,11:00:00,CS625,AIX EST,ELECTRICITY,225,80,4,22,Matin,15
2023-06-19,12:00:00,CS625,AIX EST,ELECTRICITY,217,80,4,22,Matin,15
2023-06-19,13:00:00,CS625,AIX EST,ELECTRICITY,206,80,4,22,Matin,15
2023-06-19,14:00:00,CS625,AIX EST,ELECTRICITY,229,80,4,22,Matin,15
2023-06-19,15:00:00,CS625,AIX EST,ELECTRICITY,223,80,4,22,Matin,15
2023-06-19,16:00:00,CS625,AIX EST,ELECTRICITY,215,80,4,22,Matin,15
2023-06-19,17:00:00,CS625,AIX EST,ELECTRICITY,207,80,4,22,Matin,15
2023-06-19,18:00:00,CS625,AIX EST,ELECTRICITY,210,80,4,22,Matin,15
2023-06-19,19:00:00,CS625,AIX EST,ELECTRICITY,206,80,4,22,Matin,15
2023-06-19,20:00:00,CS625,AIX EST,ELECTRICITY,202,80,4,22,Matin,15
2023-06-19,21:00:00,CS625,AIX EST,ELECTRICITY,204,80,4,22,Matin,15
2023-06-19,22:00:00,CS625,AIX EST,ELECTRICITY,149,80,4,22,Matin,15
2023-06-19,23:00:00,CS625,AIX EST,ELECTRICITY,126,80,4,22,Matin,15
2023-06-20,00:00:00,CS625,AIX EST,ELECTRICITY,113,80,4,22,Matin,15
2023-06-20,01:00:00,CS625,AIX EST,ELECTRICITY,113,80,4,22,Matin,15
2023-06-20,02:00:00,CS625,AIX EST,ELECTRICITY,122,80,4,22,Matin,15
2023-06-20,03:00:00,CS625,AIX EST,ELECTRICITY,128,80,4,22,Matin,15
2023-06-20,04:00:00,CS625,AIX EST,ELECTRICITY,130,80,4,22,Matin,15
2023-06-20,05:00:00,CS625,AIX EST,ELECTRICITY,139,80,4,22,Matin,15
2023-06-20,06:00:00,CS625,AIX EST,ELECTRICITY,233,80,4,22,Matin,15
2023-06-20,07:00:00,CS625,AIX EST,ELECTRICITY,230,80,4,22,Matin,15
2023-06-20,08:00:00,CS625,AIX EST,ELECTRICITY,227,80,4,22,Matin,15
2023-06-20,09:00:00,CS625,AIX EST,ELECTRICITY,220,80,4,22,Matin,15
2023-06-20,10:00:00,CS625,AIX EST,ELECTRICITY,224,80,4,22,Matin,15
2023-06-20,11:00:00,CS625,AIX EST,ELECTRICITY,216,80,4,22,Matin,15
2023-06-20,12:00:00,CS625,AIX EST,ELECTRICITY,214,80,4,22,Matin,15
2023-06-20,13:00:00,CS625,AIX EST,ELECTRICITY,208,80,4,22,Matin,15
2023-06-20,14:00:00,CS625,AIX EST,ELECTRICITY,233,80,4,22,Matin,15
2023-06-20,15:00:00,CS625,AIX EST,ELECTRICITY,238,80,4,22,Matin,15
2023-06-20,16:00:00,CS625,AIX EST,ELECTRICITY,228,80,4,22,Matin,15
2023-06-20,17:00:00,CS625,AIX EST,ELECTRICITY,220,80,4,22,Matin,15
2023-06-20,18:00:00,CS625,AIX EST,ELECTRICITY,217,80,4,22,Matin,15
2023-06-20,19:00:00,CS625,AIX EST,ELECTRICITY,203,80,4,22,Matin,15
2023-06-20,20:00:00,CS625,AIX EST,ELECTRICITY,198,80,4,22,Matin,15
2023-06-20,21:00:00,CS625,AIX EST,ELECTRICITY,204,80,4,22,Matin,15
2023-06-20,22:00:00,CS625,AIX EST,ELECTRICITY,140,80,4,22,Matin,15
2023-06-20,23:00:00,CS625,AIX EST,ELECTRICITY,125,80,4,22,Matin,15
2023-06-21,00:00:00,CS625,AIX EST,ELECTRICITY,117,80,4,22,Matin,15
2023-06-21,01:00:00,CS625,AIX EST,ELECTRICITY,116,80,4,22,Matin,15
2023-06-21,02:00:00,CS625,AIX EST,ELECTRICITY,124,80,4,22,Matin,15
2023-06-21,03:00:00,CS625,AIX EST,ELECTRICITY,129,80,4,22,Matin,15
2023-06-21,04:00:00,CS625,AIX EST,ELECTRICITY,133,80,4,22,Matin,15
2023-06-21,05:00:00,CS625,AIX EST,ELECTRICITY,141,80,4,22,Matin,15
2023-06-21,06:00:00,CS625,AIX EST,ELECTRICITY,232,80,4,22,Matin,15
2023-06-21,07:00:00,CS625,AIX EST,ELECTRICITY,228,80,4,22,Matin,15
2023-06-21,08:00:00,CS625,AIX EST,ELECTRICITY,228,80,4,22,Matin,15
2023-06-21,09:00:00,CS625,AIX EST,ELECTRICITY,231,80,4,22,Matin,15
2023-06-21,10:00:00,CS625,AIX EST,ELECTRICITY,235,80,4,22,Matin,15
2023-06-21,11:00:00,CS625,AIX EST,ELECTRICITY,219,80,4,22,Matin,15
2023-06-21,12:00:00,CS625,AIX EST,ELECTRICITY,211,80,4,22,Matin,15
2023-06-21,13:00:00,CS625,AIX EST,ELECTRICITY,210,80,4,22,Matin,15
2023-06-21,14:00:00,CS625,AIX EST,ELECTRICITY,248,80,4,22,Matin,15
2023-06-21,15:00:00,CS625,AIX EST,ELECTRICITY,236,80,4,22,Matin,15
2023-06-21,16:00:00,CS625,AIX EST,ELECTRICITY,233,80,4,22,Matin,15
2023-06-21,17:00:00,CS625,AIX EST,ELECTRICITY,234,80,4,22,Matin,15
2023-06-21,18:00:00,CS625,AIX EST,ELECTRICITY,225,80,4,22,Matin,15
2023-06-21,19:00:00,CS625,AIX EST,ELECTRICITY,206,80,4,22,Matin,15
2023-06-21,20:00:00,CS625,AIX EST,ELECTRICITY,203,80,4,22,Matin,15
2023-06-21,21:00:00,CS625,AIX EST,ELECTRICITY,211,80,4,22,Matin,15
2023-06-21,22:00:00,CS625,AIX EST,ELECTRICITY,146,80,4,22,Matin,15
2023-06-21,23:00:00,CS625,AIX EST,ELECTRICITY,127,80,4,22,Matin,15
2023-06-22,00:00:00,CS625,AIX EST,ELECTRICITY,121,80,4,22,Matin,15
2023-06-22,01:00:00,CS625,AIX EST,ELECTRICITY,117,80,4,22,Matin,15
2023-06-22,02:00:00,CS625,AIX EST,ELECTRICITY,127,80,4,22,Matin,15
2023-06-22,03:00:00,CS625,AIX EST,ELECTRICITY,131,80,4,22,Matin,15
2023-06-22,04:00:00,CS625,AIX EST,ELECTRICITY,135,80,4,22,Matin,15
2023-06-22,05:00:00,CS625,AIX EST,ELECTRICITY,134,80,4,22,Matin,15
2023-06-22,06:00:00,CS625,AIX EST,ELECTRICITY,229,80,4,22,Matin,15
